"","ID.","NAME","Type","dvera","dwat","v1","v2","v3","v4","v5","v6","COLLAR","year","SPECIES"
"16805",16805,"7027-2015",0,18.50998678,1.617563815,50,8,24,0,18,0,7027,2015,2
"16806",16806,"7027-2015",0,6.811304769,8.638015664,0,0,100,0,0,0,7027,2015,2
"16807",16807,"7027-2015",0,6.614205537,5.763463736,16,53,31,0,0,0,7027,2015,2
"16808",16808,"7027-2015",0,38.07510442,3.713842261,0,46,52,2,0,0,7027,2015,2
"16809",16809,"7027-2015",0,11.22450656,14.1026483,0,0,97,0,0,3,7027,2015,2
"16810",16810,"7027-2015",0,2.502505998,5.6870904,0,0,3,0,0,97,7027,2015,2
"16811",16811,"7027-2015",0,28.78763308,6.037786881,0,0,0,96,4,0,7027,2015,2
"16812",16812,"7027-2015",0,4.446322265,1.529596399,0,6,94,0,0,0,7027,2015,2
"16813",16813,"7027-2015",0,2.282669404,8.638047266,0,0,0,0,0,100,7027,2015,2
"16814",16814,"7027-2015",0,0.320802926,2.630772434,0,22,78,0,0,0,7027,2015,2
"16815",16815,"7027-2015",0,10.51792063,13.15953672,0,0,100,0,0,0,7027,2015,2
"16816",16816,"7027-2015",0,37.19051909,3.614474817,0,0,30,70,0,0,7027,2015,2
"16817",16817,"7027-2015",0,5.669935819,11.25299542,0,0,97,0,0,3,7027,2015,2
"16818",16818,"7027-2015",0,32.90895235,5.689201464,0,61,0,39,0,0,7027,2015,2
"16819",16819,"7027-2015",0,23.39666857,6.120391566,0,0,79,0,21,0,7027,2015,2
"16820",16820,"7027-2015",0,37.48096832,2.774052366,0,23,0,0,0,77,7027,2015,2
"16821",16821,"7027-2015",0,30.24095458,1.617364779,66,34,0,0,0,0,7027,2015,2
"16822",16822,"7027-2015",0,8.340384043,2.573067891,0,23,77,0,0,0,7027,2015,2
"16823",16823,"7027-2015",0,0.957369414,10.91829303,0,0,2,0,0,98,7027,2015,2
"16824",16824,"7027-2015",0,24.08925253,2.252560591,0,0,49,0,0,51,7027,2015,2
"16825",16825,"7027-2015",0,4.173508639,7.389326752,0,0,100,0,0,0,7027,2015,2
"16826",16826,"7027-2015",0,33.38855877,0.957235583,63,0,0,0,37,0,7027,2015,2
"16827",16827,"7027-2015",0,28.46109079,3.972460098,0,0,6,94,0,0,7027,2015,2
"16828",16828,"7027-2015",0,36.44736517,5.076077398,0,0,29,39,32,0,7027,2015,2
"16829",16829,"7027-2015",0,19.06423606,3.035047106,0,17,0,0,83,0,7027,2015,2
"16830",16830,"7027-2015",0,12.34923947,16.32088023,0,0,100,0,0,0,7027,2015,2
"16831",16831,"7027-2015",0,7.83196992,2.885160088,0,3,97,0,0,0,7027,2015,2
"16832",16832,"7027-2015",0,1.617846153,5.635789539,0,0,2,0,0,98,7027,2015,2
"16833",16833,"7027-2015",0,37.88289463,2.0747135,0,100,0,0,0,0,7027,2015,2
"16834",16834,"7027-2015",0,27.71349652,3.713236669,0,0,86,14,0,0,7027,2015,2
"16835",16835,"7027-2015",0,5.861598375,6.381884299,0,79,21,0,0,0,7027,2015,2
"16836",16836,"7027-2015",0,2.078192031,5.401532579,0,0,100,0,0,0,7027,2015,2
"16837",16837,"7027-2015",0,11.18128219,13.09466511,0,0,97,0,0,3,7027,2015,2
"16838",16838,"7027-2015",0,0.497555936,7.841120729,0,100,0,0,0,0,7027,2015,2
"16839",16839,"7027-2015",0,25.40487925,5.290384347,4,96,0,0,0,0,7027,2015,2
"16840",16840,"7027-2015",0,5.579421976,9.382061539,0,0,100,0,0,0,7027,2015,2
"16841",16841,"7027-2015",0,27.90576335,6.288911704,0,0,0,61,39,0,7027,2015,2
"16842",16842,"7027-2015",0,0.355097397,2.07817668,0,0,40,0,0,60,7027,2015,2
"16843",16843,"7027-2015",0,19.3913192,2.325451083,66,0,34,0,0,0,7027,2015,2
"16844",16844,"7027-2015",0,21.3475487,2.074468028,0,0,100,0,0,0,7027,2015,2
"16845",16845,"7027-2015",0,5.075612716,4.666598697,11,45,44,0,0,0,7027,2015,2
"16846",16846,"7027-2015",0,7.234447636,4.395046269,0,100,0,0,0,0,7027,2015,2
"16847",16847,"7027-2015",0,4.134762776,8.540465072,0,0,97,0,0,3,7027,2015,2
"16848",16848,"7027-2015",0,20.42394076,3.428974153,34,66,0,0,0,0,7027,2015,2
"16849",16849,"7027-2015",0,3.671276809,2.738602274,0,7,93,0,0,0,7027,2015,2
"16850",16850,"7027-2015",0,0.502479018,3.553132709,0,0,95,0,5,0,7027,2015,2
"16851",16851,"7027-2015",0,0.497582115,5.103767921,21,36,43,0,0,0,7027,2015,2
"16852",16852,"7027-2015",0,4.644922131,5.529758551,0,100,0,0,0,0,7027,2015,2
"16853",16853,"7027-2015",0,39.21716791,2.279927867,0,68,32,0,0,0,7027,2015,2
"16854",16854,"7027-2015",0,1.644956009,4.931088911,0,67,33,0,0,0,7027,2015,2
"16855",16855,"7027-2015",0,21.80993283,4.412736979,34,40,0,0,26,0,7027,2015,2
"16856",16856,"7027-2015",0,0.176738369,2.57315231,0,0,56,0,44,0,7027,2015,2
"16857",16857,"7027-2015",0,2.252545449,7.013553859,7,93,0,0,0,0,7027,2015,2
"16858",16858,"7027-2015",0,3.470067096,9.521421045,0,95,5,0,0,0,7027,2015,2
"16859",16859,"7027-2015",0,9.662028347,11.93075423,0,0,100,0,0,0,7027,2015,2
"16860",16860,"7027-2015",0,35.44423754,1.707930475,0,44,0,3,53,0,7027,2015,2
"16861",16861,"7027-2015",0,1.251638649,4.542082317,0,0,16,0,31,53,7027,2015,2
"16862",16862,"7027-2015",0,32.37496323,3.082666662,0,1,0,99,0,0,7027,2015,2
"16863",16863,"7027-2015",0,5.779078076,2.88076217,0,100,0,0,0,0,7027,2015,2
"16864",16864,"7027-2015",0,19.22521799,1.711711057,0,43,57,0,0,0,7027,2015,2
"16865",16865,"7027-2015",0,27.71349652,3.713236669,0,0,86,14,0,0,7027,2015,2
"16866",16866,"7027-2015",0,37.76397517,4.667012025,0,16,45,37,2,0,7027,2015,2
"16867",16867,"7027-2015",0,0.957369414,10.91829303,0,0,2,0,0,98,7027,2015,2
"16868",16868,"7027-2015",0,4.173543545,9.610790337,0,51,49,0,0,0,7027,2015,2
"16869",16869,"7027-2015",0,5.075628743,7.636187503,26,45,29,0,0,0,7027,2015,2
"16870",16870,"7027-2015",0,27.71349652,3.713236669,0,0,86,14,0,0,7027,2015,2
"16871",16871,"7027-2015",0,0.35516236,7.705596396,0,0,55,0,0,45,7027,2015,2
"16872",16872,"7027-2015",0,21.34757366,1.529798982,14,80,6,0,0,0,7027,2015,2
"16873",16873,"7027-2015",0,34.74791613,1.711504749,0,0,64,0,36,0,7027,2015,2
"16874",16874,"7027-2015",0,7.036569137,14.8346853,0,0,100,0,0,0,7027,2015,2
"16875",16875,"7027-2015",0,8.837403514,14.51374039,0,0,100,0,0,0,7027,2015,2
"16876",16876,"7027-2015",0,36.31190396,3.031518861,0,0,0,59,41,0,7027,2015,2
"16877",16877,"7027-2015",0,11.22450756,13.53431345,0,0,100,0,0,0,7027,2015,2
"16878",16878,"7027-2015",0,5.931794909,7.804028921,0,0,75,0,0,25,7027,2015,2
"16879",16879,"7027-2015",0,2.279425393,1.613029801,0,1,87,0,0,12,7027,2015,2
"16880",16880,"7027-2015",0,6.173643442,9.610639243,0,0,100,0,0,0,7027,2015,2
"16881",16881,"7027-2015",0,31.98441255,5.689565369,0,18,0,82,0,0,7027,2015,2
"16882",16882,"7027-2015",0,2.777173578,7.013550254,0,0,0,0,0,100,7027,2015,2
"16883",16883,"7027-2015",0,4.33703801,11.24003399,0,0,82,0,0,18,7027,2015,2
"16884",16884,"7027-2015",0,30.77565711,3.709138994,0,0,0,0,0,100,7027,2015,2
"16885",16885,"7027-2015",0,33.83542525,2.077671701,0,0,0,0,0,100,7027,2015,2
"16886",16886,"7027-2015",0,5.244675676,13.34387044,0,0,100,0,0,0,7027,2015,2
"16887",16887,"7027-2015",0,0.499251683,3.707334123,0,0,35,0,0,65,7027,2015,2
"16888",16888,"7027-2015",0,8.63804307,10.59879958,0,0,100,0,0,0,7027,2015,2
"16889",16889,"7027-2015",0,25.19670384,0.749335571,0,0,54,0,16,30,7027,2015,2
"16890",16890,"7027-2015",0,3.319681925,6.529832923,0,0,61,0,0,39,7027,2015,2
"16891",16891,"7027-2015",0,0.176738369,2.57315231,0,0,56,0,44,0,7027,2015,2
"16892",16892,"7027-2015",0,1.607201728,11.66247617,0,0,0,0,0,100,7027,2015,2
"16893",16893,"7027-2015",0,24.08925253,2.252560591,0,0,49,0,0,51,7027,2015,2
"16894",16894,"7027-2015",0,7.27328129,9.198836609,0,0,100,0,0,0,7027,2015,2
"16895",16895,"7027-2015",0,4.329074016,4.536914316,0,70,30,0,0,0,7027,2015,2
"16896",16896,"7027-2015",0,0.355338094,6.462657378,0,100,0,0,0,0,7027,2015,2
"16897",16897,"7027-2015",0,2.777151069,6.394266169,0,0,100,0,0,0,7027,2015,2
"16898",16898,"7027-2015",0,7.630694974,9.504070624,0,0,100,0,0,0,7027,2015,2
"16899",16899,"7027-2015",0,2.626138123,0.957405863,98,0,0,0,0,2,7027,2015,2
"16900",16900,"7027-2015",0,7.806298605,4.412598362,0,99,1,0,0,0,7027,2015,2
"16901",16901,"7027-2015",0,4.796075896,6.529761233,0,73,27,0,0,0,7027,2015,2
"16902",16902,"7027-2015",0,3.709518947,9.338764214,0,0,100,0,0,0,7027,2015,2
"16903",16903,"7027-2015",0,4.371929117,2.530714843,0,91,9,0,0,0,7027,2015,2
"16904",16904,"7027-2015",0,24.42409499,6.437303706,65,25,0,0,0,10,7027,2015,2
"16905",16905,"7027-2015",0,5.391361826,8.623166783,0,0,100,0,0,0,7027,2015,2
"16906",16906,"7027-2015",0,2.279440634,1.795203978,0,91,9,0,0,0,7027,2015,2
"16907",16907,"7027-2015",0,37.86421214,0.954870018,0,97,3,0,0,0,7027,2015,2
"16908",16908,"7027-2015",0,19.11640336,2.835866552,0,27,73,0,0,0,7027,2015,2
"16909",16909,"7027-2015",0,11.93076808,15.05310392,0,0,99,0,0,1,7027,2015,2
"16910",16910,"7027-2015",0,8.47306581,3.709331875,5,95,0,0,0,0,7027,2015,2
"16911",16911,"7027-2015",0,2.972042099,3.974037127,0,99,1,0,0,0,7027,2015,2
"16912",16912,"7027-2015",0,3.080196911,1.707513695,43,0,57,0,0,0,7027,2015,2
"16913",16913,"7027-2015",0,11.52131041,15.46725284,0,0,100,0,0,0,7027,2015,2
"16914",16914,"7027-2015",0,6.65950313,10.46412141,0,0,100,0,0,0,7027,2015,2
"16915",16915,"7027-2015",0,27.19285995,2.279780257,0,0,91,0,9,0,7027,2015,2
"16916",16916,"7027-2015",0,31.4982844,3.674561354,0,0,0,100,0,0,7027,2015,2
"16917",16917,"7027-2015",0,1.502492908,4.541924287,0,0,39,0,0,61,7027,2015,2
"16918",16918,"7027-2015",0,6.283041925,9.488291012,0,0,100,0,0,0,7027,2015,2
"16919",16919,"7027-2015",0,6.79876166,10.60046273,0,0,100,0,0,0,7027,2015,2
"16920",16920,"7027-2015",0,29.40839942,4.848131272,0,0,14,0,0,86,7027,2015,2
"16921",16921,"7027-2015",0,4.371931785,3.589533305,0,84,16,0,0,0,7027,2015,2
"16922",16922,"7027-2015",0,4.41271381,7.332956226,0,0,100,0,0,0,7027,2015,2
"16923",16923,"7027-2015",0,3.429698659,6.93258086,0,0,99,0,1,0,7027,2015,2
"16924",16924,"7027-2015",0,5.669935819,11.25299542,0,0,97,0,0,3,7027,2015,2
"16925",16925,"7027-2015",0,38.79575539,2.881297717,0,83,0,0,17,0,7027,2015,2
"16926",16926,"7027-2015",0,6.120115359,4.726163185,44,56,0,0,0,0,7027,2015,2
"16927",16927,"7027-2015",0,6.724722414,15.48483218,0,0,100,0,0,0,7027,2015,2
"16928",16928,"7027-2015",0,35.74911896,2.349898632,0,100,0,0,0,0,7027,2015,2
"16929",16929,"7027-2015",0,3.671259652,2.626003727,0,93,7,0,0,0,7027,2015,2
"16930",16930,"7027-2016",1,0.355072692,5.56127314,0,33,5,0,0,62,7027,2016,2
"16931",16931,"7027-2016",1,0.499256008,5.044462494,0,0,70,0,0,30,7027,2016,2
"16932",16932,"7027-2016",1,0.324063304,7.010197693,0,0,44,0,0,56,7027,2016,2
"16933",16933,"7027-2016",1,0.644866333,7.030127253,12,2,42,0,0,44,7027,2016,2
"16934",16934,"7027-2016",1,2.07818886,7.783527223,0,0,89,0,0,11,7027,2016,2
"16935",16935,"7027-2016",1,5.931816881,10.51948764,0,0,95,0,0,5,7027,2016,2
"16936",16936,"7027-2016",1,2.036455907,5.561086402,0,0,0,0,0,100,7027,2016,2
"16937",16937,"7027-2016",1,2.036455907,5.561086402,0,0,0,0,0,100,7027,2016,2
"16938",16938,"7027-2016",1,3.319681925,6.529832923,0,0,61,0,0,39,7027,2016,2
"16939",16939,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"16940",16940,"7027-2016",1,4.130617006,7.526207405,0,0,100,0,0,0,7027,2016,2
"16941",16941,"7027-2016",1,2.44691699,5.53477962,0,0,0,0,0,100,7027,2016,2
"16942",16942,"7027-2016",1,2.036455907,5.561086402,0,0,0,0,0,100,7027,2016,2
"16943",16943,"7027-2016",1,3.47001048,7.545503929,0,0,68,0,0,32,7027,2016,2
"16944",16944,"7027-2016",1,4.134762776,8.540465072,0,0,97,0,0,3,7027,2016,2
"16945",16945,"7027-2016",1,4.61645632,9.536489106,0,0,100,0,0,0,7027,2016,2
"16946",16946,"7027-2016",1,0.502509992,6.618284107,0,0,100,0,0,0,7027,2016,2
"16947",16947,"7027-2016",1,1.428036279,5.763493489,0,0,21,0,0,79,7027,2016,2
"16948",16948,"7027-2016",1,1.428036279,5.763493489,0,0,21,0,0,79,7027,2016,2
"16949",16949,"7027-2016",1,0.753143423,6.1245313,0,0,92,0,0,8,7027,2016,2
"16950",16950,"7027-2016",1,3.319681925,6.529832923,0,0,61,0,0,39,7027,2016,2
"16951",16951,"7027-2016",1,3.470041564,5.635841712,0,0,5,0,95,0,7027,2016,2
"16952",16952,"7027-2016",1,1.251638649,4.542082317,0,0,16,0,31,53,7027,2016,2
"16953",16953,"7027-2016",1,1.251638649,4.542082317,0,0,16,0,31,53,7027,2016,2
"16954",16954,"7027-2016",1,5.075596453,4.569123494,0,100,0,0,0,0,7027,2016,2
"16955",16955,"7027-2016",1,2.972022962,3.780991816,0,0,69,0,0,31,7027,2016,2
"16956",16956,"7027-2016",1,4.874360167,9.381783058,0,0,100,0,0,0,7027,2016,2
"16957",16957,"7027-2016",1,9.829683687,13.59689952,0,0,97,0,0,3,7027,2016,2
"16958",16958,"7027-2016",1,9.829683687,13.59689952,0,0,97,0,0,3,7027,2016,2
"16959",16959,"7027-2016",1,8.505421889,11.99153512,0,0,97,0,3,0,7027,2016,2
"16960",16960,"7027-2016",1,8.505421889,11.99153512,0,0,97,0,3,0,7027,2016,2
"16961",16961,"7027-2016",1,6.502560754,9.801787457,0,0,100,0,0,0,7027,2016,2
"16962",16962,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"16963",16963,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"16964",16964,"7027-2016",1,5.502546865,8.835704576,0,0,100,0,0,0,7027,2016,2
"16965",16965,"7027-2016",1,6.65950313,10.46412141,0,0,100,0,0,0,7027,2016,2
"16966",16966,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"16967",16967,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"16968",16968,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"16969",16969,"7027-2016",1,5.534822679,9.153195829,0,0,99,0,0,1,7027,2016,2
"16970",16970,"7027-2016",1,5.687140079,9.565189175,0,0,68,0,0,32,7027,2016,2
"16971",16971,"7027-2016",1,5.687140079,9.565189175,0,0,68,0,0,32,7027,2016,2
"16972",16972,"7027-2016",1,0.50247822,3.785719963,0,0,34,48,12,6,7027,2016,2
"16973",16973,"7027-2016",1,1.312698885,4.574066345,0,0,86,0,0,14,7027,2016,2
"16974",16974,"7027-2016",1,1.312698885,4.574066345,0,0,86,0,0,14,7027,2016,2
"16975",16975,"7027-2016",1,1.428036279,5.763493489,0,0,21,0,0,79,7027,2016,2
"16976",16976,"7027-2016",1,1.428036279,5.763493489,0,0,21,0,0,79,7027,2016,2
"16977",16977,"7027-2016",1,0.753175557,4.874321886,0,0,19,32,0,49,7027,2016,2
"16978",16978,"7027-2016",1,2.573199352,6.462684652,0,0,0,0,0,100,7027,2016,2
"16979",16979,"7027-2016",1,2.573199352,6.462684652,0,0,0,0,0,100,7027,2016,2
"16980",16980,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"16981",16981,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"16982",16982,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"16983",16983,"7027-2016",1,4.726311491,8.688385891,0,0,0,0,0,100,7027,2016,2
"16984",16984,"7027-2016",1,4.54196813,8.232611866,0,0,35,0,0,65,7027,2016,2
"16985",16985,"7027-2016",1,5.103857048,9.23041504,0,0,0,0,0,100,7027,2016,2
"16986",16986,"7027-2016",1,1.617846153,5.635789539,0,0,2,0,0,98,7027,2016,2
"16987",16987,"7027-2016",1,5.687140079,9.565189175,0,0,68,0,0,32,7027,2016,2
"16988",16988,"7027-2016",1,5.687140079,9.565189175,0,0,68,0,0,32,7027,2016,2
"16989",16989,"7027-2016",1,5.687140079,9.565189175,0,0,68,0,0,32,7027,2016,2
"16990",16990,"7027-2016",1,4.24788143,8.437798242,0,0,0,0,0,100,7027,2016,2
"16991",16991,"7027-2016",1,6.79876166,10.60046273,0,0,100,0,0,0,7027,2016,2
"16992",16992,"7027-2016",1,4.134762776,8.540465072,0,0,97,0,0,3,7027,2016,2
"16993",16993,"7027-2016",1,4.134762776,8.540465072,0,0,97,0,0,3,7027,2016,2
"16994",16994,"7027-2016",1,4.134762776,8.540465072,0,0,97,0,0,3,7027,2016,2
"16995",16995,"7027-2016",1,3.502519088,6.932467871,0,0,12,0,0,88,7027,2016,2
"16996",16996,"7027-2016",1,4.54196813,8.232611866,0,0,35,0,0,65,7027,2016,2
"16997",16997,"7027-2016",1,5.534822679,9.153195829,0,0,99,0,0,1,7027,2016,2
"16998",16998,"7027-2016",1,31.31326386,3.594093544,0,0,0,100,0,0,7027,2016,2
"16999",16999,"7027-2016",1,1.502491311,5.103800822,0,0,0,0,0,100,7027,2016,2
"17000",17000,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"17001",17001,"7027-2016",1,4.502533776,7.638956682,0,0,100,0,0,0,7027,2016,2
"17002",17002,"7027-2016",1,4.502533776,7.638956682,0,0,100,0,0,0,7027,2016,2
"17003",17003,"7027-2016",1,6.79876166,10.60046273,0,0,100,0,0,0,7027,2016,2
"17004",17004,"7027-2016",1,3.305013131,5.047061967,0,0,95,0,0,5,7027,2016,2
"17005",17005,"7027-2016",1,1.31270278,5.931825654,0,0,93,3,0,4,7027,2016,2
"17006",17006,"7027-2016",1,4.54196813,8.232611866,0,0,35,0,0,65,7027,2016,2
"17007",17007,"7027-2016",1,0.753175557,4.874321886,0,0,19,32,0,49,7027,2016,2
"17008",17008,"7027-2016",1,0.497534547,12.30881872,0,0,30,0,0,70,7027,2016,2
"17009",17009,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"17010",17010,"7027-2016",1,4.87436409,6.848206835,0,0,100,0,0,0,7027,2016,2
"17011",17011,"7027-2016",1,4.87436409,6.848206835,0,0,100,0,0,0,7027,2016,2
"17012",17012,"7027-2016",1,8.420594882,12.45632543,0,0,96,0,0,4,7027,2016,2
"17013",17013,"7027-2016",1,2.44691699,5.53477962,0,0,0,0,0,100,7027,2016,2
"17014",17014,"7027-2016",1,2.44691699,5.53477962,0,0,0,0,0,100,7027,2016,2
"17015",17015,"7027-2016",1,0.753162046,5.929560806,0,0,97,0,0,3,7027,2016,2
"17016",17016,"7027-2016",1,0.497503899,5.81366795,0,77,23,0,0,0,7027,2016,2
"17017",17017,"7027-2016",1,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"17018",17018,"7027-2016",1,2.44691699,5.53477962,0,0,0,0,0,100,7027,2016,2
"17019",17019,"7027-2016",1,2.078207641,4.247884689,0,0,80,0,20,0,7027,2016,2
"17020",17020,"7027-2016",1,2.078207641,4.247884689,0,0,80,0,20,0,7027,2016,2
"17021",17021,"7027-2016",1,3.470041564,5.635841712,0,0,5,0,95,0,7027,2016,2
"17022",17022,"7027-2016",1,1.312698885,4.574066345,0,0,86,0,0,14,7027,2016,2
"17023",17023,"7027-2016",1,3.319681925,6.529832923,0,0,61,0,0,39,7027,2016,2
"17024",17024,"7027-2016",1,3.319681925,6.529832923,0,0,61,0,0,39,7027,2016,2
"17025",17025,"7027-2016",1,0.355161564,7.749367739,0,0,100,0,0,0,7027,2016,2
"17026",17026,"7027-2016",1,0.355161564,7.749367739,0,0,100,0,0,0,7027,2016,2
"17027",17027,"7027-2016",1,0.499260331,6.414894016,0,0,98,0,0,2,7027,2016,2
"17028",17028,"7027-2016",1,5.579421976,9.382061539,0,0,100,0,0,0,7027,2016,2
"17029",17029,"7027-2016",1,3.470026713,6.394675899,0,0,100,0,0,0,7027,2016,2
"17030",17030,"7027-2016",1,4.134766213,5.931769359,0,0,59,0,0,41,7027,2016,2
"17031",17031,"7027-2016",1,3.709518947,9.338764214,0,0,100,0,0,0,7027,2016,2
"17032",17032,"7027-2016",1,3.305013131,5.047061967,0,0,95,0,0,5,7027,2016,2
"17033",17033,"7027-2016",1,3.470028106,5.584304863,0,0,84,0,0,16,7027,2016,2
"17034",17034,"7027-2016",1,1.428068889,5.610160243,0,0,46,11,0,43,7027,2016,2
"17035",17035,"7027-2016",1,1.617846153,5.635789539,0,0,2,0,0,98,7027,2016,2
"17036",17036,"7027-2016",1,3.502519088,6.932467871,0,0,12,0,0,88,7027,2016,2
"17037",17037,"7027-2016",1,0.753173207,5.04709987,0,0,38,62,0,0,7027,2016,2
"17038",17038,"7027-2016",1,1.617846153,5.635789539,0,0,2,0,0,98,7027,2016,2
"17039",17039,"7027-2016",1,1.617846153,5.635789539,0,0,2,0,0,98,7027,2016,2
"17040",17040,"7027-2016",1,3.031059684,1.718697673,73,0,22,0,5,0,7027,2016,2
"17041",17041,"7027-2016",1,0,2.836127991,0,0,0,0,100,0,7027,2016,2
"17042",17042,"7027-2016",1,0,3.469984984,0,0,0,77,23,0,7027,2016,2
"17043",17043,"7027-2016",1,1.502492109,4.726260008,0,0,37,0,0,63,7027,2016,2
"17044",17044,"7027-2016",1,4.54196813,8.232611866,0,0,35,0,0,65,7027,2016,2
"17045",17045,"7027-2016",1,4.54196813,8.232611866,0,0,35,0,0,65,7027,2016,2
"17046",17046,"7027-2016",1,3.553177739,7.332868731,0,0,0,0,0,100,7027,2016,2
"17047",17047,"7027-2016",1,2.502505998,5.6870904,0,0,3,0,0,97,7027,2016,2
"17048",17048,"7027-2016",1,3.502519088,6.932467871,0,0,12,0,0,88,7027,2016,2
"17049",17049,"7027-2016",1,5.534822679,9.153195829,0,0,99,0,0,1,7027,2016,2
"17050",17050,"7027-2016",1,2.44691699,5.53477962,0,0,0,0,0,100,7027,2016,2
"17051",17051,"7027-2016",1,2.502505998,5.6870904,0,0,3,0,0,97,7027,2016,2
"17052",17052,"7027-2016",1,2.777138764,6.552096099,0,0,11,0,0,89,7027,2016,2
"17053",17053,"7027-2016",1,7.9651933,5.240550904,6,94,0,0,0,0,7027,2016,2
"17054",17054,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"17055",17055,"7027-2016",1,2.502505199,6.004490061,0,0,0,0,0,100,7027,2016,2
"17056",17056,"7027-2016",1,1.502491311,5.103800822,0,0,0,0,0,100,7027,2016,2
"17057",17057,"7027-2016",1,2.036455907,5.561086402,0,0,0,0,0,100,7027,2016,2
"17058",17058,"7027-2016",1,3.305013131,5.047061967,0,0,95,0,0,5,7027,2016,2
"17059",17059,"7027-2016",0,1.603933853,4.870585189,0,0,41,0,0,59,7027,2016,2
"17060",17060,"7027-2016",0,5.610182435,10.37121727,0,0,100,0,0,0,7027,2016,2
"17061",17061,"7027-2016",0,0.499217975,6.724905317,0,9,41,0,0,50,7027,2016,2
"17062",17062,"7027-2016",0,0.502447253,5.477341173,4,3,93,0,0,0,7027,2016,2
"17063",17063,"7027-2016",0,7.378074105,10.77406385,0,0,100,0,0,0,7027,2016,2
"17064",17064,"7027-2016",0,0.954399139,4.210908239,0,0,6,0,0,94,7027,2016,2
"17065",17065,"7027-2016",0,3.319681925,6.529832923,0,0,61,0,0,39,7027,2016,2
"17066",17066,"7027-2016",0,0,2.836127991,0,0,0,0,100,0,7027,2016,2
"17067",17067,"7027-2016",0,3.031039374,6.194796397,83,17,0,0,0,0,7027,2016,2
"17068",17068,"7027-2016",0,0.644942058,4.818385705,0,74,26,0,0,0,7027,2016,2
"17069",17069,"7027-2016",0,8.420594882,12.45632543,0,0,96,0,0,4,7027,2016,2
"17070",17070,"7027-2016",0,0.644675056,6.864710907,0,100,0,0,0,0,7027,2016,2
"17071",17071,"7027-2016",0,3.502519887,6.659454815,0,0,60,0,0,40,7027,2016,2
"17072",17072,"7027-2016",0,4.502532977,7.878094242,0,0,63,0,0,37,7027,2016,2
"17073",17073,"7027-2016",0,2.460599544,6.659593809,0,24,9,0,67,0,7027,2016,2
"17074",17074,"7027-2016",0,6.004544414,10.06007204,0,0,65,0,0,35,7027,2016,2
"17075",17075,"7027-2016",0,5.240513909,3.080219613,48,29,6,0,17,0,7027,2016,2
"17076",17076,"7027-2016",0,2.777151069,6.394266169,0,0,100,0,0,0,7027,2016,2
"17077",17077,"7027-2016",0,0.753164402,4.632193877,0,0,100,0,0,0,7027,2016,2
"17078",17078,"7027-2016",0,8.638053093,12.69439707,0,0,100,0,0,0,7027,2016,2
"17079",17079,"7027-2016",0,5.579421976,9.382061539,0,0,100,0,0,0,7027,2016,2
"17080",17080,"7027-2016",0,1.355176308,8.069356404,0,0,46,0,0,54,7027,2016,2
"17081",17081,"7027-2016",0,11.2400634,14.78483586,0,0,100,0,0,0,7027,2016,2
"17082",17082,"7027-2016",0,5.047088975,7.013551923,0,0,95,0,0,5,7027,2016,2
"17083",17083,"7027-2016",0,4.371931785,3.589533305,0,84,16,0,0,0,7027,2016,2
"17084",17084,"7027-2016",0,10.59181099,14.53376981,0,0,100,0,0,0,7027,2016,2
"17085",17085,"7027-2016",0,1.355086643,5.53494104,0,0,0,0,33,67,7027,2016,2
"17086",17086,"7027-2016",0,1.428044817,5.582895499,0,0,93,0,0,7,7027,2016,2
"17087",17087,"7027-2016",0,0.176738369,2.57315231,0,0,56,0,44,0,7027,2016,2
"17088",17088,"7027-2016",0,1.644880282,6.458312539,0,29,58,0,0,13,7027,2016,2
"17089",17089,"7027-2016",0,2.836136134,8.687448142,0,0,100,0,0,0,7027,2016,2
"17090",17090,"7027-2016",0,8.065553409,11.75099665,0,0,100,0,0,0,7027,2016,2
"17091",17091,"7027-2016",0,2.078190445,6.548260386,0,0,93,0,0,7,7027,2016,2
"17092",17092,"7027-2016",0,0.502477422,4.247823179,0,0,9,66,0,25,7027,2016,2
"17093",17093,"7027-2016",0,2.078207641,4.247884689,0,0,80,0,20,0,7027,2016,2
"17094",17094,"7027-2016",0,2.00167855,3.709470154,0,0,96,0,0,4,7027,2016,2
